long,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,None,flags,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,flags,flags,long,flags,None
5801,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5802,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5803,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5804,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3D431E,0x674D29,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5805,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5806,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5807,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5808,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5809,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5810,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5811,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x687235,0xCC9852,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5812,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3D431E,0x674D29,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5813,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0xA07D12,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5814,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0x544412,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5815,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2C2600,0xB33600,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5816,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3F4254,0x99906C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5817,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x482424,0x723A33,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5818,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5A2D2E,0x83433B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5819,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3A331D,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5820,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5821,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0xA35A2A,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5822,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4E2E14,0x9B511F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5823,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x656565,0x5A5A5A,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5824,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x869583,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5825,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x281C10,0x251409,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5826,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0x3E2300,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5827,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5F2E19,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5828,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x383838,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5829,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5830,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5831,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x77511F,0x77511F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5832,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x48523B,0x48523B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5833,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2C2600,0xB33600,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5834,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3F4254,0x99906C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5835,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x482424,0x723A33,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5836,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5A2D2E,0x83433B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5837,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3A331D,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5838,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5839,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0xA35A2A,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5840,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4F3514,0x5A3D17,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5841,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x656565,0x5A5A5A,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5842,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x869583,0xA95D2B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5843,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x281C10,0x251409,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5844,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322C1A,0x3E2300,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5845,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5F2E19,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5846,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x383838,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5847,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5848,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5849,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x77511F,0x77511F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5850,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x48523B,0x48523B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5851,9,0x0,360,720,840,1440,2040,2160,2220,2520,0,0,0,0,0,0,,0x354F85,0x324B7D,0xFF5A00,0x986E19,0xC38820,0x986E19,0xFF5400,0x324B7D,0x324B7D,0x0,0,0x0,0x0,0,0x0,
5852,6,0x0,360,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,,0x4272,0x4272,0x445A72,0x3E607B,0x74503C,0x4272,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5853,7,0x0,360,720,1440,2160,2280,2520,0,0,0,0,0,0,0,0,,0x0,0x0,0x153A,0x5BB5,0x36,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5854,7,0x0,360,720,780,1440,2160,2520,0,0,0,0,0,0,0,0,,0x1531,0x1531,0x57626D,0x546779,0x529DFF,0x102F4A,0x1531,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5855,9,0x0,360,690,780,1440,2140,2160,2340,2520,0,0,0,0,0,0,,0x2D46,0x2D46,0x8F663D,0x61798D,0x9BBBE0,0x1A4364,0x7E2400,0x121E30,0x2D46,0x0,0,0x0,0x0,0,0x0,
5856,10,0x0,360,720,780,840,1440,2100,2160,2340,2520,0,0,0,0,0,,0x5A78,0x5A78,0xB67A44,0x8D7E6E,0x6C899F,0xCDD3DB,0x18457C,0x992C00,0x3C281E,0x326C,0,0x0,0x0,0,0x0,
5857,11,0x0,360,690,720,840,1440,1980,2160,2280,2340,2400,0,0,0,0,,0x1E3C,0x1E3C,0xC97E45,0xFF7446,0x739EB8,0xC7B9B5,0x256AC9,0xFF5A00,0xFF1C00,0xA32800,17800,0x0,0x0,0,0x0,
5858,10,0x0,360,720,840,1440,1980,2100,2160,2220,2520,0,0,0,0,0,,0x81A2C,0x1E3C,0x4A6C7C,0x6590A6,0x699BCD,0x425B81,0x243344,0x10212F,0x282C30,0x1428,0,0x0,0x0,0,0x0,
5859,6,0x0,360,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,,0x3E3E3E,0x4D4D4D,0x4D4D4D,0x484848,0x323232,0x3E3E3E,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5860,8,0x0,360,720,750,1440,2130,2160,2520,0,0,0,0,0,0,0,,0xFBEFDE,0xFFF3D8,0xFF9E00,0xFFF3D8,0xFFF7DE,0xFFF3D8,0xFF6D00,0xFBE6B1,0x0,0x0,0,0x0,0x0,0,0x0,
5861,7,0x0,360,720,1440,2160,2280,2400,0,0,0,0,0,0,0,0,,0x426485,0x426485,0xFF6700,0xFFFFFF,0xB5B7DF,0xB5B7DF,0x2142,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5862,6,0x168,720,1440,2160,2280,2360,0,0,0,0,0,0,0,0,0,,0x324B,0x5090AB,0xC37E32,0x5D3900,0xFF8B36,0x1932,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5863,9,0x21C,600,720,900,1440,2100,2160,2340,2460,0,0,0,0,0,0,,0x2C2C2C,0xAB2F04,0xBB3000,0x9B9B9B,0x392E21,0x737171,0xFF3200,0x813E1E,0x262925,0x0,0,0x0,0x0,0,0x0,
5864,5,0x168,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,0,,0x324B,0x204C6F,0x6182B7,0x5D5078,0x324B,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5865,4,0x0,360,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x254951,0x386B77,0x3D7480,0x386B77,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5866,6,0x0,360,840,1440,2040,2220,0,0,0,0,0,0,0,0,0,,0x1A333B,0x234149,0x305763,0x345E6B,0x305763,0x234149,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5867,4,0x0,360,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x254951,0x386B77,0x3D7480,0x386B77,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5868,6,0x0,360,840,1440,2280,2400,0,0,0,0,0,0,0,0,0,,0x1A333B,0x233A49,0x304C63,0x375971,0x32515C,0x223946,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5869,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5870,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5871,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1E3D4C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5872,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x356B88,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5873,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x36708E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5874,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x38718D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5875,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4284A6,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5876,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x255C5C,0xD2525,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5877,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5878,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5B809E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5879,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x526A7B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5880,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x40657D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5881,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5882,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5883,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x40657D,0x253D4C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5884,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5885,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3AA790,0x1C5246,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5886,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x255C5C,0xD2525,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5887,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x5AA1FF,0x5AA1FF,0xFF6700,0xFFAD77,0xFF6D00,0x5AA1FF,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5888,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x2D5A,0x2D5A,0x224466,0x2D5A87,0x483E5E,0x2D5A,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5889,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x234A54,0x3849,0x2F483E,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5890,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x2B32,0x2B32,0x646766,0x64A1AD,0x7E7A70,0x2B32,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5891,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x333D,0x333D,0xD27948,0x64878B,0x947D65,0x333D,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5892,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x383C,0x3A3F,0x5E6667,0x536F6F,0x5F5C54,0x3A3F,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5893,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x373C,0x393F,0x5E6667,0x4B6464,0x4B4844,0x393F,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5894,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x5373E,0x43840,0x5E6667,0x4B6464,0x504C48,0x43840,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5895,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5896,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0xCCE6E8,0xCCE6E8,0xFFD296,0xB1F7F1,0xF5D8A9,0xCCE6E8,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5897,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x464C54,0x464C54,0xFFB33C,0xBDC7A4,0xDAD4A0,0x464C54,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5898,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x123A44,0x123A44,0x44A2AB,0x2B6984,0x8A5D48,0x464C54,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5899,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5900,5,0x168,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,0,,0x324B,0x204C6F,0x6182B7,0x5D5078,0x324B,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5901,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x1428,0x1428,0x4E5645,0x555D4A,0x4E5645,0x1428,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5902,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x62A33,0x62A33,0x5E6667,0x465E5E,0x504C48,0x62A33,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5903,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x1428,0x1428,0x4E5645,0x555D4A,0x4E5645,0x1428,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5904,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x62A33,0x62A33,0x5E6667,0x465E5E,0x504C48,0x62A33,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5905,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5906,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5907,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1E3D4C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5908,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x356B88,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5909,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x36708E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5910,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x38718D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5911,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4284A6,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5912,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x31667F,0x122630,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5913,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x426586,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5914,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5B809E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5915,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x526A7B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5916,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x40657D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5917,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5918,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5919,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5920,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5921,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x256F61,0x123733,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5922,2,0x5A0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x31667F,0x122630,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5923,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x5AA1FF,0x5AA1FF,0xFF6700,0xFFAD77,0xFF6D00,0x5AA1FF,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5924,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x2346,0x2D5A,0x224466,0x2D5A87,0x483E5E,0x2D5A,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5925,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x234A54,0x1F49,0x2F353E,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5926,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x1026,0x1026,0x448C80,0x3AA2CF,0x6B5C80,0x1026,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5927,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x203E,0x203E,0xD27948,0x8BC8DE,0x947765,0x203E,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5928,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x102848,0x102848,0xFFAB40,0xAFDAE0,0xB57342,0x102848,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5929,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x313C63,0x313C63,0xFFCA4C,0xB4B4B4,0xC7822B,0x313C63,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5930,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x1428,0x1428,0x5D7D6D,0x4D788F,0x694644,0x1428,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5931,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
5932,6,0x0,360,720,1440,2160,2640,0,0,0,0,0,0,0,0,0,,0xE8F1FF,0xE8F1FF,0xFFD296,0xFFF7DE,0xFFE2A9,0xE8F1FF,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
